GeneID	Genename	Genebiotype	Chr	Start	End	Strand	GTEX-15ER7-3126-SM-7KUGH	GTEX-YFC4-3126-SM-5PNV6	GTEX-15SHU-3126-SM-6M46H	GTEX-1HBPH-3126-SM-9WYUV	GTEX-RNOR-2326-SM-2TF4I	GTEX-13SLX-3126-SM-5S2Q5	GTEX-RU72-3026-SM-CYPRV	GTEX-14A5I-2926-SM-5Q5CQ	GTEX-11GSP-3226-SM-5986O	GTEX-12WSD-3126-SM-5HL7P	GTEX-13O3O-3126-SM-5KM3H	GTEX-14DAQ-3126-SM-62LDS	GTEX-1EWIQ-3126-SM-7MXTI	GTEX-P44G-2426-SM-2I5ER	GTEX-11ZUS-2926-SM-5FQSL	GTEX-1HT8W-3026-SM-CGQEO	GTEX-WZTO-2926-SM-3NM9I	GTEX-13NYB-3026-SM-5IJD7	GTEX-14JG1-3026-SM-5YYAA	GTEX-17MF6-2926-SM-7LTAW	GTEX-1EN7A-3026-SM-7PBYT	GTEX-1KD4Q-2926-SM-D3L9N	GTEX-15RJE-3026-SM-7KUM1	GTEX-13OW6-3026-SM-5J2MI	GTEX-13PVQ-3026-SM-5SI93	GTEX-14BIL-3026-SM-7EWD4	GTEX-17HII-3026-SM-7EWFM	GTEX-18465-3026-SM-7LG6Y	GTEX-1B8SG-1726-SM-73KXK	GTEX-1C6VQ-3026-SM-7IGPU	GTEX-1GZ4I-3026-SM-9KNTX	GTEX-1JMLX-2926-SM-CL54C	GTEX-T6MN-2626-SM-32PMQ	GTEX-1HCVE-3026-SM-CL54G	GTEX-11DXY-3226-SM-5GIDE	GTEX-12ZZZ-3026-SM-5BC67	GTEX-1399T-3026-SM-5KLZC	GTEX-18A6Q-2926-SM-718AR	GTEX-1AX9I-3026-SM-73KUH	GTEX-1B8L1-3026-SM-7EPHK	GTEX-1EKGG-2926-SM-7EPIH	GTEX-1GF9V-2926-SM-7PBXO	GTEX-1GN2E-3026-SM-9WG6I	GTEX-1GN73-3126-SM-9KNTY	GTEX-1IKJJ-2926-SM-A9G2N	GTEX-1IKK5-2926-SM-ARU7Q	GTEX-1JJEA-2826-SM-ARU8R	GTEX-1NV8Z-3126-SM-E76R3	GTEX-1RQEC-2926-SM-EVR5A	GTEX-1I1HK-2826-SM-CKZPL	GTEX-1JJ6O-3126-SM-CNNP8
ENSG00000160255.17	ITGB2	protein_coding	chr21	44885953	44931989	-	2	2	3	1	2	1	1	2	2	2	2	5	2	5	1	1	2	1	2	2	3	1	OO-23	2	3	2	2	1	0	1	2	2	1	5	6	1	3	1	2	3	4	1	1	3	1	4	1	1	1	1	4
ENSG00000160447.6	PKN3	protein_coding	chr9	128702523	128720868	+	3	3	3	3	3	2	4	3	4	5	3	3	3	3	2	2	3	3	2	5	2	3	OO-10	2	5	5	3	2	1	5	3	3	2	3	2	4	5	3	3	4	4	3	3	3	2	3	4	2	1	2	3
ENSG00000160606.10	TLCD1	protein_coding	chr17	28724360	28727935	-	10	6	8	7	5	6	13	10	13	14	7	8	11	8	3	4	7	6	8	9	13	9	10	8	7	12	10	8	5	OO-27	12	11	3	8	7	9	9	9	5	5	8	7	9	6	7	8	7	5	6	7	19
ENSG00000160712.12	IL6R	protein_coding	chr1	154405193	154469450	+	3	3	2	3	2	1	3	3	3	3	4	3	3	6	2	2	3	2	2	4	3	2	OO-14	3	OO-11	3	3	3	1	3	4	4	2	4	3	3	3	3	2	2	3	3	2	OO-11	2	4	3	3	1	3	7
ENSG00000160789.19	LMNA	protein_coding	chr1	156082573	156140089	+	9	11	12	8	7	13	10	9	24	11	11	15	10	10	8	7	27	13	9	10	7	8	27	11	OO-43	12	10	8	5	12	10	10	11	11	13	12	13	11	8	8	20	11	10	OO-30	6	15	11	10	6	10	14
ENSG00000161634.11	DCD	protein_coding	chr12	54644591	54648493	-	1	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	1	1	0	0	0	0	1	0	OO-8	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000161638.10	ITGA5	protein_coding	chr12	54395261	54419460	-	4	2	4	4	2	3	2	2	9	3	2	4	2	10	2	2	8	2	2	2	2	2	OO-28	2	8	3	3	1	3	4	2	4	2	4	3	3	4	2	3	3	5	5	3	4	1	6	4	2	1	2	5
ENSG00000161921.14	CXCL16	protein_coding	chr17	4733611	4739922	-	8	5	7	6	5	6	5	6	11	8	5	10	7	6	5	4	7	6	7	7	5	6	OO-22	7	10	8	7	6	3	11	10	6	4	8	10	5	9	7	5	5	10	6	6	7	5	10	5	5	5	6	7
ENSG00000161992.5	PRR35	protein_coding	chr16	560422	565528	+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	OO-9	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000162367.11	TAL1	protein_coding	chr1	47216290	47232220	-	2	2	2	2	2	2	1	1	2	2	1	2	2	3	2	1	1	1	2	1	1	2	OO-5	2	1	1	2	1	0	1	2	2	2	2	2	2	2	1	2	2	2	3	2	1	2	3	1	2	1	2	2
ENSG00000162438.11	CTRC	protein_coding	chr1	15438439	15449242	+	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	1	0	0	0	0	0	1	0	OO-47	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000162444.11	RBP7	protein_coding	chr1	9997206	10016020	+	1	7	2	1	3	3	2	2	4	3	2	3	2	1	3	2	3	12	4	6	2	3	2	8	OO-25	2	2	1	1	2	2	3	7	4	4	3	4	3	2	1	4	5	4	7	3	3	1	4	1	6	2
ENSG00000162511.7	LAPTM5	protein_coding	chr1	30732469	30757820	-	7	5	11	6	8	5	5	6	8	7	6	12	5	18	8	4	8	4	8	6	10	5	OO-66	7	12	4	5	6	3	2	7	6	4	17	12	3	9	3	7	7	9	3	3	11	5	17	4	6	5	5	13
ENSG00000162551.13	ALPL	protein_coding	chr1	21509372	21578412	+	23	21	43	13	16	18	13	8	18	19	15	19	19	11	22	21	18	14	17	17	19	18	OO-65	20	16	22	19	9	8	12	17	22	19	21	22	16	20	18	13	14	24	12	15	12	8	13	14	15	13	10	14
ENSG00000162576.16	MXRA8	protein_coding	chr1	1352689	1361777	-	14	21	29	15	14	16	14	13	19	13	10	39	15	11	14	16	33	10	17	7	14	15	16	25	11	19	16	17	3	14	28	16	17	18	24	23	22	22	16	16	OO-52	14	11	17	14	16	16	15	13	15	20
ENSG00000162618.13	ADGRL4	protein_coding	chr1	78889764	79006718	-	3	1	2	3	2	2	4	2	3	4	2	3	3	7	2	2	3	2	1	4	2	1	OO-11	2	8	3	2	1	2	3	3	2	2	4	3	5	4	2	3	3	2	3	3	2	1	3	2	2	1	2	4
ENSG00000162645.12	GBP2	protein_coding	chr1	89106132	89126114	-	2	3	2	1	1	1	2	1	3	2	1	3	2	4	1	1	5	2	1	3	2	1	OO-12	1	3	1	1	1	2	2	2	2	1	2	1	1	3	1	1	1	3	1	1	2	1	2	2	1	1	1	3
ENSG00000162772.16	ATF3	protein_coding	chr1	212565334	212620777	+	3	4	2	4	4	24	7	1	OO-40	5	3	4	4	11	3	3	OO-49	8	4	2	1	3	9	4	OO-41	2	7	3	6	1	4	2	6	3	4	7	5	5	2	3	17	6	4	OO-49	2	19	4	5	2	4	6
ENSG00000162882.14	HAAO	protein_coding	chr2	42767089	42792592	-	2	1	2	1	3	1	1	1	2	3	1	4	2	1	1	1	OO-6	1	2	1	2	1	3	2	1	2	1	1	1	1	1	1	1	1	2	2	3	2	1	2	5	2	1	2	1	2	2	2	1	1	1
ENSG00000162889.10	MAPKAPK2	protein_coding	chr1	206684944	206734283	+	14	17	12	14	10	13	15	14	21	17	13	15	13	16	8	9	16	16	11	14	12	13	OO-44	17	32	14	15	13	7	20	16	14	12	14	13	15	16	15	11	11	18	15	16	28	13	19	13	15	11	14	20
ENSG00000162998.4	FRZB	protein_coding	chr2	182833275	182867162	-	11	6	14	6	6	5	5	4	6	7	5	OO-37	8	8	4	7	OO-54	6	7	4	7	6	15	6	4	4	6	9	5	2	5	4	5	6	14	12	14	7	5	7	OO-35	12	4	4	3	13	13	7	4	5	2
ENSG00000163131.10	CTSS	protein_coding	chr1	150730196	150765957	-	1	1	2	1	1	0	1	1	1	1	1	4	2	5	1	1	2	1	1	1	2	1	OO-9	1	1	1	1	1	1	0	2	2	1	2	3	1	2	1	1	1	3	1	1	1	1	3	1	1	1	1	2
ENSG00000163154.5	TNFAIP8L2	protein_coding	chr1	151156629	151159747	+	1	1	1	1	1	0	1	1	1	1	0	2	1	2	1	1	1	1	1	1	1	1	OO-6	1	1	1	1	1	0	0	1	1	1	2	2	0	1	1	2	1	1	0	0	1	1	1	1	1	1	1	2
ENSG00000163191.5	S100A11	protein_coding	chr1	152032506	152047907	-	16	19	30	11	8	9	17	15	19	21	14	44	17	34	14	20	49	11	12	19	41	9	OO-129	12	45	25	11	10	12	15	16	14	10	22	35	17	28	9	13	15	40	19	10	16	9	26	18	10	8	11	43
ENSG00000163209.14	SPRR3	protein_coding	chr1	153001747	153003856	+	0	1	7	0	0	2	0	0	3	4	2	0	2	0	2	OO-55	3	0	0	1	0	2	2	2	1	1	1	1	1	0	0	1	0	1	OO-33	2	1	1	0	0	0	0	1	0	0	1	0	0	0	0	2
ENSG00000163235.15	TGFA	protein_coding	chr2	70447280	70554193	-	2	4	2	2	3	3	3	2	3	3	3	2	3	2	3	3	3	OO-7	2	3	2	3	3	4	6	3	2	2	1	3	3	3	4	3	3	3	3	3	2	2	2	3	3	3	1	2	1	3	2	4	3
ENSG00000163395.16	IGFN1	protein_coding	chr1	201190825	201228952	+	1	1	2	1	0	0	0	1	1	1	0	2	1	0	1	0	OO-13	1	1	2	0	1	3	1	1	1	0	0	0	1	1	1	0	1	2	1	0	1	0	0	2	1	1	1	0	0	3	1	0	1	1
ENSG00000163513.17	TGFBR2	protein_coding	chr3	30606502	30694142	+	11	6	8	5	6	3	6	5	6	8	4	12	9	9	4	6	12	5	5	8	6	4	OO-37	6	9	6	4	5	3	6	8	6	5	6	10	11	9	7	5	9	12	6	4	3	3	7	8	5	3	4	6
ENSG00000163563.7	MNDA	protein_coding	chr1	158831317	158849506	+	3	2	3	1	1	1	1	1	1	2	1	3	2	3	1	1	5	1	1	2	7	1	OO-14	2	2	1	1	1	1	0	2	1	1	3	3	2	3	1	1	2	1	2	1	2	1	2	2	1	1	1	2
ENSG00000163659.12	TIPARP	protein_coding	chr3	156673235	156706770	+	7	6	4	6	4	5	7	7	10	5	6	5	5	19	2	3	12	5	5	6	6	7	14	8	14	6	7	5	4	8	8	7	4	6	5	7	4	6	5	4	7	6	5	OO-20	4	9	6	5	5	5	15
ENSG00000163817.15	SLC6A20	protein_coding	chr3	45755450	45796535	-	0	1	OO-10	0	0	1	0	0	0	0	0	OO-14	0	1	1	1	3	1	0	0	0	1	1	1	0	0	0	0	0	0	1	1	1	1	5	2	1	1	1	1	OO-18	1	0	1	0	4	2	1	0	0	0
ENSG00000163823.3	CCR1	protein_coding	chr3	46201709	46208396	-	1	0	1	1	1	0	0	1	0	0	0	1	0	2	1	0	1	0	1	0	1	0	OO-7	1	2	0	0	1	0	0	1	0	0	1	2	0	1	0	0	1	1	0	0	1	0	0	0	0	0	0	2
ENSG00000163840.9	DTX3L	protein_coding	chr3	122564316	122575203	+	3	3	2	2	2	1	2	2	3	3	2	3	2	5	2	2	3	3	2	3	2	2	OO-8	3	3	3	2	2	1	3	3	2	2	2	2	3	3	3	2	2	3	2	2	2	1	2	2	2	4	2	5
ENSG00000163874.10	ZC3H12A	protein_coding	chr1	37474552	37484379	+	1	1	1	1	0	OO-6	1	0	4	1	1	1	1	3	1	0	2	1	0	1	1	1	2	1	3	1	2	0	1	1	1	1	1	1	1	1	1	1	0	0	1	3	1	OO-5	0	OO-5	1	1	0	1	1
ENSG00000163909.7	HEYL	protein_coding	chr1	39624153	39639945	-	2	2	3	8	1	4	4	3	11	5	3	3	2	9	2	2	OO-26	2	2	5	3	3	15	2	2	4	5	2	2	3	3	4	2	10	2	3	3	3	2	2	7	9	6	1	2	6	6	2	1	2	5
ENSG00000164089.8	ETNPPL	protein_coding	chr4	108742040	108763054	-	124	69	113	112	64	38	179	198	159	114	77	63	76	74	38	42	87	91	72	134	160	94	73	104	84	194	163	91	78	OO-374	229	151	56	186	64	120	83	89	63	44	91	92	79	55	88	88	76	94	116	96	83
ENSG00000164104.11	HMGB2	protein_coding	chr4	173331695	173335125	-	16	19	18	18	16	15	20	24	18	17	17	25	16	13	16	25	29	16	18	18	14	14	23	17	16	36	20	17	8	OO-54	21	16	15	24	20	20	22	16	14	14	19	15	11	18	9	23	12	19	11	12	24
ENSG00000164181.13	ELOVL7	protein_coding	chr5	60751791	60844389	-	7	8	5	9	6	5	7	6	6	8	7	7	6	15	4	5	7	6	4	13	7	5	OO-34	7	22	7	9	3	6	12	9	8	6	12	5	9	8	5	7	6	5	8	6	9	3	10	6	5	2	6	15
ENSG00000164266.10	SPINK1	protein_coding	chr5	147824568	147831786	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	OO-6	0	0	0	0	0	0	2	0	OO-20	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000164303.10	ENPP6	protein_coding	chr4	184088706	184221230	-	1	4	12	2	4	2	2	2	1	1	2	10	1	2	3	4	9	4	3	1	1	3	4	3	2	1	1	3	0	1	3	3	4	3	4	4	2	3	3	2	OO-18	2	1	3	1	4	2	3	1	2	3
ENSG00000164692.17	COL1A2	protein_coding	chr7	94394561	94431232	+	5	4	OO-18	3	3	3	3	3	4	6	3	OO-35	5	4	3	3	OO-32	3	3	4	6	4	OO-17	3	4	5	4	4	3	2	5	4	4	2	11	9	8	4	4	5	OO-52	8	3	3	3	12	9	4	3	4	2
ENSG00000164707.15	SLC13A4	protein_coding	chr7	135681237	135729258	-	1	0	OO-21	0	0	0	0	0	0	0	0	OO-133	0	4	0	0	OO-11	0	0	0	0	0	2	0	1	0	0	0	0	0	1	0	0	0	OO-24	2	1	0	0	0	OO-112	1	0	0	0	3	3	1	0	0	0
ENSG00000164736.5	SOX17	protein_coding	chr8	54457935	54460888	+	4	1	2	1	1	3	1	2	3	2	2	3	4	4	1	1	3	2	2	3	1	2	OO-10	2	3	3	2	1	1	5	1	2	1	2	2	3	4	2	4	3	2	2	1	3	2	2	2	1	1	1	2
ENSG00000164761.8	TNFRSF11B	protein_coding	chr8	118923557	118952200	-	1	2	6	1	1	1	1	2	3	2	1	OO-8	1	5	0	1	6	0	1	1	2	1	6	1	2	2	1	2	1	2	2	1	1	1	2	3	2	1	0	1	6	1	1	1	1	2	1	1	1	1	6
ENSG00000164821.4	DEFA4	protein_coding	chr8	6935822	6938338	-	2	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	1	OO-11	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000164825.3	DEFB1	protein_coding	chr8	6870575	6878022	-	0	0	OO-6	0	0	0	0	1	0	0	0	1	0	0	0	1	1	0	0	0	0	0	1	0	0	1	0	0	1	0	1	0	0	0	0	1	0	1	0	0	3	0	0	0	1	0	0	0	0	0	0
ENSG00000164867.10	NOS3	protein_coding	chr7	150990995	151014588	+	5	3	4	4	3	4	4	2	8	5	2	5	4	9	2	2	4	2	3	3	2	2	OO-19	4	OO-25	6	3	2	4	4	3	4	2	3	3	5	6	5	3	5	5	6	4	7	2	5	5	3	1	3	10
ENSG00000164879.6	CA3	protein_coding	chr8	85373436	85449040	+	1	1	1	2	2	1	1	2	1	1	1	1	0	1	1	1	3	3	1	1	1	2	1	2	2	1	0	2	1	1	1	OO-13	1	2	2	2	2	2	1	1	1	2	1	1	1	2	1	3	1	2	2
ENSG00000164949.7	GEM	protein_coding	chr8	94249253	94262350	-	5	4	3	2	2	11	4	3	OO-24	4	4	4	4	16	1	2	OO-31	2	4	2	4	3	15	6	9	4	5	3	4	10	7	3	3	3	4	5	4	4	2	3	9	5	4	13	2	6	5	5	4	3	8
ENSG00000165025.14	SYK	protein_coding	chr9	90801787	90898549	+	1	0	1	1	1	0	0	1	0	1	0	2	1	1	1	0	1	0	1	1	1	1	OO-8	1	1	1	1	0	0	0	1	1	1	2	2	0	1	0	1	1	1	0	0	1	1	1	1	1	0	0	1
ENSG00000165030.3	NFIL3	protein_coding	chr9	91409045	91423862	-	9	13	11	10	12	14	9	7	16	5	9	13	6	42	8	15	40	9	6	4	3	8	35	10	37	7	8	9	7	4	9	10	8	15	7	13	5	10	12	7	9	8	7	OO-54	5	20	7	10	7	7	29
ENSG00000165474.5	GJB2	protein_coding	chr13	20187470	20192898	-	3	1	OO-26	1	1	1	3	2	2	2	0	OO-24	2	1	0	3	OO-15	1	2	1	2	1	OO-9	2	2	2	1	3	1	1	2	2	1	2	OO-10	4	2	2	1	1	OO-42	2	1	1	1	1	2	1	1	1	1
ENSG00000165478.6	HEPACAM	protein_coding	chr11	124919193	124936412	-	53	56	53	56	37	29	103	84	99	79	41	70	51	47	16	26	41	55	44	63	62	53	62	69	49	97	86	54	19	OO-178	97	75	33	74	49	61	65	63	32	33	70	53	63	48	50	51	54	55	38	51	62
ENSG00000166106.3	ADAMTS15	protein_coding	chr11	130448974	130476641	+	1	1	0	0	1	1	0	0	1	0	1	1	1	1	0	1	OO-9	0	1	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	1	0	1	0	1	1	0	0	0	0
ENSG00000166265.11	CYYR1	protein_coding	chr21	26466209	26573284	-	6	2	3	3	3	2	4	3	2	5	2	5	4	2	3	3	5	2	2	6	3	3	OO-14	2	3	3	3	1	1	5	3	4	2	5	3	6	4	3	3	4	4	3	3	2	1	3	3	2	1	2	3
ENSG00000166278.14	C2	protein_coding	chr6	31897785	31945649	+	1	2	4	1	1	2	1	1	1	1	1	4	1	2	2	2	3	1	1	1	0	1	4	2	1	1	1	1	0	1	2	1	1	3	3	1	1	1	1	2	OO-5	1	1	2	1	2	1	2	1	1	2
ENSG00000166394.14	CYB5R2	protein_coding	chr11	7665100	7677222	-	1	7	3	2	3	4	3	2	5	5	3	4	3	1	3	3	4	16	5	8	2	5	4	9	OO-34	2	2	2	1	2	2	4	10	3	8	5	4	4	3	3	7	7	7	8	3	5	3	6	3	10	4
ENSG00000166426.7	CRABP1	protein_coding	chr15	78343499	78348230	+	18	19	OO-81	9	13	14	9	15	6	24	17	OO-187	8	19	16	14	OO-72	21	21	5	6	13	31	21	7	10	13	18	4	7	14	11	7	7	48	13	10	17	13	12	OO-206	8	7	8	11	15	33	18	24	9	9
ENSG00000166482.11	MFAP4	protein_coding	chr17	19383545	19387240	-	6	3	19	2	2	3	2	4	6	7	4	OO-28	4	5	2	2	OO-106	4	2	3	9	2	21	4	3	5	2	2	1	7	5	3	2	2	10	6	13	3	1	2	OO-31	10	2	2	2	9	14	3	2	1	4
ENSG00000166592.11	RRAD	protein_coding	chr16	66921679	66925644	-	4	2	4	1	2	7	3	3	7	2	3	3	3	3	3	2	OO-13	4	3	2	2	1	4	4	12	2	2	2	2	2	2	3	3	1	3	4	5	3	2	2	5	2	1	11	2	8	3	4	2	2	1
ENSG00000166741.7	NNMT	protein_coding	chr11	114257787	114313285	+	2	2	2	1	2	2	1	2	1	1	3	2	1	4	2	2	4	1	2	1	1	1	OO-11	2	2	1	1	2	1	0	1	2	2	2	2	2	2	2	1	1	2	2	1	2	1	3	2	2	1	1	1
ENSG00000166819.11	PLIN1	protein_coding	chr15	89664365	89679427	-	3	1	3	2	2	1	3	6	5	3	2	4	3	2	1	2	1	3	2	4	5	2	3	3	2	6	4	2	2	OO-21	9	3	2	6	3	3	3	3	1	1	2	3	2	1	1	2	2	3	1	2	3
ENSG00000166825.13	ANPEP	protein_coding	chr15	89784889	89815401	-	2	1	4	2	1	1	1	2	2	2	1	4	1	1	1	1	4	1	1	2	2	1	3	2	1	2	3	1	2	1	2	1	2	2	2	3	2	2	1	1	OO-7	2	2	1	2	2	2	1	1	1	1
ENSG00000166979.12	EVA1C	protein_coding	chr21	32412042	32515397	+	6	6	7	8	7	7	6	7	6	6	11	7	6	9	5	7	9	8	6	8	4	8	OO-19	8	15	7	7	7	4	6	7	8	7	9	7	7	7	7	8	7	9	9	8	12	5	10	6	7	5	6	13
ENSG00000167244.18	IGF2	protein_coding	chr11	2129112	2141238	-	3	4	9	2	2	2	2	1	4	6	2	21	6	5	2	2	8	1	2	1	2	2	5	2	3	4	3	3	2	1	3	1	2	1	9	6	6	3	2	4	OO-42	5	1	1	1	7	8	2	2	1	1
ENSG00000167280.16	ENGASE	protein_coding	chr17	79074939	79088599	+	11	20	17	13	16	20	14	12	16	14	12	15	10	8	13	13	20	16	12	7	7	12	14	20	14	12	12	14	2	9	19	14	18	19	14	12	17	13	14	16	16	16	15	OO-54	11	22	12	19	9	18	14
ENSG00000167384.10	ZNF180	protein_coding	chr19	44474428	44500524	-	3	3	2	2	OO-8	2	2	2	1	2	2	2	2	2	2	3	5	2	2	1	1	2	2	3	2	2	1	3	1	1	3	3	3	3	2	4	2	3	2	2	2	2	1	2	1	3	1	2	2	2	2
ENSG00000167414.4	GNG8	protein_coding	chr19	46634076	46634685	-	2	7	2	2	2	4	2	3	3	3	4	1	2	2	2	2	1	6	2	3	3	2	4	2	OO-11	2	3	2	1	2	1	2	4	3	2	1	2	3	3	1	2	4	2	3	2	1	2	4	4	5	2
ENSG00000167604.13	NFKBID	protein_coding	chr19	35887653	35900662	-	2	5	3	3	5	10	3	3	OO-14	4	5	3	3	2	3	3	6	3	3	1	1	3	2	4	4	2	4	4	2	1	3	3	6	4	3	5	3	4	2	2	5	5	4	11	2	7	3	4	2	3	3
ENSG00000167613.15	LAIR1	protein_coding	chr19	54351384	54370558	-	1	1	1	1	1	0	1	0	1	0	0	2	1	3	1	0	1	0	1	1	0	0	OO-14	0	1	0	0	0	0	0	1	1	0	2	2	0	2	0	1	1	1	0	0	1	0	2	0	0	0	0	2
ENSG00000167617.2	CDC42EP5	protein_coding	chr19	54465026	54473264	-	1	2	2	1	1	2	1	1	3	2	1	3	2	2	1	1	2	1	1	2	1	1	OO-10	2	2	2	2	1	1	3	1	2	1	1	2	2	3	2	1	1	3	1	2	2	1	2	2	0	0	1	3
ENSG00000167644.11	C19orf33	protein_coding	chr19	38304161	38305009	+	1	0	OO-15	1	0	0	1	1	1	1	0	OO-16	0	0	0	1	OO-13	1	0	1	0	0	1	2	0	1	0	1	1	1	0	0	1	1	5	2	1	0	0	0	OO-35	1	0	0	0	1	0	1	1	0	0
ENSG00000167748.10	KLK1	protein_coding	chr19	50819148	50823787	-	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	OO-12	0	0	2	0	0	0	0	0	0	0	0	0	0
ENSG00000167768.4	KRT1	protein_coding	chr12	52674736	52680407	-	7	1	0	3	1	1	2	1	4	2	4	3	0	1	11	1	3	14	0	2	1	1	11	3	OO-17	1	1	2	2	0	6	4	3	3	7	4	3	1	2	1	2	1	1	5	3	1	0	4	0	2	0
ENSG00000167851.13	CD300A	protein_coding	chr17	74466416	74484796	+	1	2	1	1	1	1	1	1	1	1	1	2	1	3	1	0	1	1	1	1	2	1	OO-9	1	3	0	1	1	0	0	2	1	1	2	1	1	2	1	1	2	1	1	0	2	0	2	1	1	1	0	3
ENSG00000167916.4	KRT24	protein_coding	chr17	40697991	40703750	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	OO-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000167994.11	RAB3IL1	protein_coding	chr11	61897301	61920269	-	5	6	11	6	4	5	5	5	7	7	5	16	5	8	5	4	12	7	6	4	4	6	12	8	8	6	5	6	2	5	8	5	6	5	9	7	9	6	5	5	OO-25	4	4	6	4	8	6	7	5	5	7
ENSG00000168079.16	SCARA5	protein_coding	chr8	27869882	27992727	-	1	1	OO-17	1	1	1	0	0	1	1	0	OO-21	0	1	1	1	OO-14	1	1	0	0	1	5	1	1	0	1	1	0	0	1	0	1	1	4	4	1	1	0	1	OO-27	0	0	1	0	1	0	1	0	0	0
ENSG00000168140.4	VASN	protein_coding	chr16	4371848	4383528	+	7	13	11	9	6	9	9	11	14	9	18	13	10	26	6	7	22	8	10	7	5	11	36	12	7	9	12	10	3	8	15	10	8	10	12	12	12	9	6	9	19	8	7	24	4	15	12	10	6	5	OO-43
ENSG00000168229.3	PTGDR	protein_coding	chr14	52267713	52276724	+	0	0	OO-6	0	0	0	0	0	0	0	0	OO-8	0	0	0	0	OO-9	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	2	3	1	0	0	0	OO-15	0	0	0	0	0	0	0	0	0	0
ENSG00000168314.17	MOBP	protein_coding	chr3	39467198	39529479	+	12	140	18	19	34	67	29	28	22	49	29	17	19	6	36	27	17	OO-220	23	103	19	42	7	88	134	25	37	17	36	28	30	41	71	30	37	28	18	24	39	19	33	71	39	54	83	27	41	77	28	OO-177	23
ENSG00000168386.18	FILIP1L	protein_coding	chr3	99830141	100114513	-	2	2	3	2	3	3	2	3	2	1	2	2	2	4	2	2	OO-9	1	2	1	1	1	7	3	3	2	2	3	1	1	2	1	2	3	3	2	2	2	2	3	2	3	1	4	1	4	2	2	1	1	2
ENSG00000168404.12	MLKL	protein_coding	chr16	74671855	74700960	-	2	4	1	3	1	5	2	1	OO-21	2	2	2	1	14	1	1	2	1	1	3	2	1	9	2	13	2	4	1	5	2	2	2	1	3	1	1	2	2	2	1	2	5	4	6	1	4	2	2	1	4	5
ENSG00000168530.15	MYL1	protein_coding	chr2	210290150	210315190	-	1	0	0	1	0	0	0	1	0	0	0	1	0	1	1	0	2	1	0	0	1	0	2	0	0	0	0	3	1	0	0	OO-8	1	1	1	1	1	0	0	0	0	1	0	0	0	0	0	2	0	1	0
ENSG00000168542.14	COL3A1	protein_coding	chr2	188974320	189012746	+	1	1	4	1	1	1	0	1	1	1	1	6	1	1	1	1	OO-24	1	1	0	3	1	OO-14	1	1	1	1	1	1	0	2	2	1	0	3	3	3	1	1	1	OO-10	2	0	1	1	3	3	1	1	0	0
ENSG00000168610.14	STAT3	protein_coding	chr17	42313324	42388568	-	19	27	19	20	17	16	23	21	22	21	20	25	17	42	14	16	30	17	19	18	16	18	OO-64	23	40	24	23	21	9	27	28	22	17	23	22	22	22	20	18	18	26	17	17	29	11	25	18	19	13	15	43
ENSG00000168743.12	NPNT	protein_coding	chr4	105894775	106004027	+	3	2	OO-7	2	2	1	1	1	1	2	1	OO-13	1	2	2	2	OO-13	2	2	1	2	2	OO-9	2	1	1	1	2	1	1	2	1	1	2	3	4	2	2	1	2	OO-16	3	1	1	1	2	2	1	1	1	1
ENSG00000168918.13	INPP5D	protein_coding	chr2	233059967	233207903	+	4	3	6	7	6	5	5	4	8	5	5	6	5	3	6	3	5	4	4	5	4	4	OO-18	5	4	4	6	4	2	3	5	6	5	10	6	5	7	4	6	6	6	4	9	5	3	10	4	4	3	4	7
ENSG00000169242.11	EFNA1	protein_coding	chr1	155127460	155134857	+	4	12	6	7	5	6	8	6	9	7	7	6	6	17	7	6	7	13	6	10	4	6	OO-26	8	21	6	6	5	6	6	7	6	10	8	9	8	9	7	6	5	10	7	7	13	3	11	6	9	4	12	24
